,year_month,product,location,quantity,date
2987,2016-08,Medicine_9,Jalgaon,960,2016-08-01
2988,2016-08,Medicine_9,Jalna,993,2016-08-01
2989,2016-08,Medicine_9,Kolhapur,988,2016-08-01
2990,2016-08,Medicine_9,Latur,1019,2016-08-01
2991,2016-08,Medicine_9,Mumbai,1086,2016-08-01
2992,2016-08,Medicine_9,Nagpur,910,2016-08-01
2993,2016-08,Medicine_9,Nanded,1044,2016-08-01
2994,2016-08,Medicine_9,Nashik,1137,2016-08-01
2995,2016-08,Medicine_9,Parbhani,742,2016-08-01
2996,2016-08,Medicine_9,Pune,958,2016-08-01
2997,2016-08,Medicine_9,Satara,862,2016-08-01
2998,2016-08,Medicine_9,Solapur,1002,2016-08-01
2999,2016-08,Medicine_9,Thane,975,2016-08-01
3000,2016-09,Medicine_1,Ahmednagar,876,2016-09-01
3001,2016-09,Medicine_1,Akola,1084,2016-09-01
3002,2016-09,Medicine_1,Amravati,1130,2016-09-01
3003,2016-09,Medicine_1,Aurangabad,938,2016-09-01
3004,2016-09,Medicine_1,Chandrapur,958,2016-09-01
3005,2016-09,Medicine_1,Dhule,944,2016-09-01
3006,2016-09,Medicine_1,Ichalkaranji,938,2016-09-01
3007,2016-09,Medicine_1,Jalgaon,1032,2016-09-01
3008,2016-09,Medicine_1,Jalna,1148,2016-09-01
3009,2016-09,Medicine_1,Kolhapur,1035,2016-09-01
3010,2016-09,Medicine_1,Latur,972,2016-09-01
3011,2016-09,Medicine_1,Mumbai,951,2016-09-01
3012,2016-09,Medicine_1,Nagpur,862,2016-09-01
3013,2016-09,Medicine_1,Nanded,930,2016-09-01
3014,2016-09,Medicine_1,Nashik,1060,2016-09-01
3015,2016-09,Medicine_1,Parbhani,974,2016-09-01
3016,2016-09,Medicine_1,Pune,860,2016-09-01
3017,2016-09,Medicine_1,Satara,1013,2016-09-01
3018,2016-09,Medicine_1,Solapur,914,2016-09-01
3019,2016-09,Medicine_1,Thane,880,2016-09-01
3020,2016-09,Medicine_10,Ahmednagar,885,2016-09-01
3021,2016-09,Medicine_10,Akola,841,2016-09-01
3022,2016-09,Medicine_10,Amravati,925,2016-09-01
3023,2016-09,Medicine_10,Aurangabad,1017,2016-09-01
3024,2016-09,Medicine_10,Chandrapur,948,2016-09-01
3025,2016-09,Medicine_10,Dhule,879,2016-09-01
3026,2016-09,Medicine_10,Ichalkaranji,914,2016-09-01
3027,2016-09,Medicine_10,Jalgaon,1179,2016-09-01
3028,2016-09,Medicine_10,Jalna,897,2016-09-01
3029,2016-09,Medicine_10,Kolhapur,969,2016-09-01
3030,2016-09,Medicine_10,Latur,869,2016-09-01
3031,2016-09,Medicine_10,Mumbai,976,2016-09-01
3032,2016-09,Medicine_10,Nagpur,932,2016-09-01
3033,2016-09,Medicine_10,Nanded,1006,2016-09-01
3034,2016-09,Medicine_10,Nashik,884,2016-09-01
3035,2016-09,Medicine_10,Parbhani,853,2016-09-01
3036,2016-09,Medicine_10,Pune,938,2016-09-01
3037,2016-09,Medicine_10,Satara,1044,2016-09-01
3038,2016-09,Medicine_10,Solapur,901,2016-09-01
3039,2016-09,Medicine_10,Thane,863,2016-09-01
3040,2016-09,Medicine_2,Ahmednagar,986,2016-09-01
3041,2016-09,Medicine_2,Akola,943,2016-09-01
3042,2016-09,Medicine_2,Amravati,966,2016-09-01
3043,2016-09,Medicine_2,Aurangabad,868,2016-09-01
3044,2016-09,Medicine_2,Chandrapur,1293,2016-09-01
3045,2016-09,Medicine_2,Dhule,993,2016-09-01
3046,2016-09,Medicine_2,Ichalkaranji,829,2016-09-01
3047,2016-09,Medicine_2,Jalgaon,963,2016-09-01
3048,2016-09,Medicine_2,Jalna,859,2016-09-01
3049,2016-09,Medicine_2,Kolhapur,1248,2016-09-01
3050,2016-09,Medicine_2,Latur,862,2016-09-01
3051,2016-09,Medicine_2,Mumbai,952,2016-09-01
3052,2016-09,Medicine_2,Nagpur,1099,2016-09-01
3053,2016-09,Medicine_2,Nanded,1204,2016-09-01
3054,2016-09,Medicine_2,Nashik,950,2016-09-01
3055,2016-09,Medicine_2,Parbhani,1078,2016-09-01
3056,2016-09,Medicine_2,Pune,1001,2016-09-01
3057,2016-09,Medicine_2,Satara,1000,2016-09-01
3058,2016-09,Medicine_2,Solapur,968,2016-09-01
3059,2016-09,Medicine_2,Thane,907,2016-09-01
3060,2016-09,Medicine_3,Ahmednagar,1056,2016-09-01
3061,2016-09,Medicine_3,Akola,860,2016-09-01
3062,2016-09,Medicine_3,Amravati,956,2016-09-01
3063,2016-09,Medicine_3,Aurangabad,870,2016-09-01
3064,2016-09,Medicine_3,Chandrapur,919,2016-09-01
3065,2016-09,Medicine_3,Dhule,908,2016-09-01
3066,2016-09,Medicine_3,Ichalkaranji,819,2016-09-01
3067,2016-09,Medicine_3,Jalgaon,1178,2016-09-01
3068,2016-09,Medicine_3,Jalna,934,2016-09-01
3069,2016-09,Medicine_3,Kolhapur,1081,2016-09-01
3070,2016-09,Medicine_3,Latur,964,2016-09-01
3071,2016-09,Medicine_3,Mumbai,1100,2016-09-01
3072,2016-09,Medicine_3,Nagpur,1097,2016-09-01
3073,2016-09,Medicine_3,Nanded,924,2016-09-01
3074,2016-09,Medicine_3,Nashik,987,2016-09-01
3075,2016-09,Medicine_3,Parbhani,792,2016-09-01
3076,2016-09,Medicine_3,Pune,980,2016-09-01
3077,2016-09,Medicine_3,Satara,969,2016-09-01
3078,2016-09,Medicine_3,Solapur,1016,2016-09-01
3079,2016-09,Medicine_3,Thane,786,2016-09-01
3080,2016-09,Medicine_4,Ahmednagar,847,2016-09-01
3081,2016-09,Medicine_4,Akola,1012,2016-09-01
3082,2016-09,Medicine_4,Amravati,1011,2016-09-01
3083,2016-09,Medicine_4,Aurangabad,837,2016-09-01
3084,2016-09,Medicine_4,Chandrapur,1081,2016-09-01
3085,2016-09,Medicine_4,Dhule,1099,2016-09-01
3086,2016-09,Medicine_4,Ichalkaranji,1032,2016-09-01
3087,2016-09,Medicine_4,Jalgaon,1092,2016-09-01
3088,2016-09,Medicine_4,Jalna,1037,2016-09-01
3089,2016-09,Medicine_4,Kolhapur,1009,2016-09-01
3090,2016-09,Medicine_4,Latur,884,2016-09-01
3091,2016-09,Medicine_4,Mumbai,1095,2016-09-01
3092,2016-09,Medicine_4,Nagpur,743,2016-09-01
3093,2016-09,Medicine_4,Nanded,951,2016-09-01
3094,2016-09,Medicine_4,Nashik,929,2016-09-01
3095,2016-09,Medicine_4,Parbhani,1008,2016-09-01
3096,2016-09,Medicine_4,Pune,1096,2016-09-01
3097,2016-09,Medicine_4,Satara,881,2016-09-01
3098,2016-09,Medicine_4,Solapur,969,2016-09-01
3099,2016-09,Medicine_4,Thane,1010,2016-09-01
3100,2016-09,Medicine_5,Ahmednagar,933,2016-09-01
3101,2016-09,Medicine_5,Akola,1087,2016-09-01
3102,2016-09,Medicine_5,Amravati,967,2016-09-01
3103,2016-09,Medicine_5,Aurangabad,1102,2016-09-01
3104,2016-09,Medicine_5,Chandrapur,1089,2016-09-01
3105,2016-09,Medicine_5,Dhule,872,2016-09-01
3106,2016-09,Medicine_5,Ichalkaranji,846,2016-09-01
3107,2016-09,Medicine_5,Jalgaon,890,2016-09-01
3108,2016-09,Medicine_5,Jalna,981,2016-09-01
3109,2016-09,Medicine_5,Kolhapur,1121,2016-09-01
3110,2016-09,Medicine_5,Latur,1001,2016-09-01
3111,2016-09,Medicine_5,Mumbai,983,2016-09-01
3112,2016-09,Medicine_5,Nagpur,976,2016-09-01
3113,2016-09,Medicine_5,Nanded,958,2016-09-01
3114,2016-09,Medicine_5,Nashik,995,2016-09-01
3115,2016-09,Medicine_5,Parbhani,961,2016-09-01
3116,2016-09,Medicine_5,Pune,963,2016-09-01
3117,2016-09,Medicine_5,Satara,923,2016-09-01
3118,2016-09,Medicine_5,Solapur,943,2016-09-01
3119,2016-09,Medicine_5,Thane,942,2016-09-01
3120,2016-09,Medicine_6,Ahmednagar,919,2016-09-01
3121,2016-09,Medicine_6,Akola,1065,2016-09-01
3122,2016-09,Medicine_6,Amravati,1084,2016-09-01
3123,2016-09,Medicine_6,Aurangabad,879,2016-09-01
3124,2016-09,Medicine_6,Chandrapur,796,2016-09-01
3125,2016-09,Medicine_6,Dhule,914,2016-09-01
3126,2016-09,Medicine_6,Ichalkaranji,855,2016-09-01
3127,2016-09,Medicine_6,Jalgaon,925,2016-09-01
3128,2016-09,Medicine_6,Jalna,920,2016-09-01
3129,2016-09,Medicine_6,Kolhapur,899,2016-09-01
3130,2016-09,Medicine_6,Latur,941,2016-09-01
3131,2016-09,Medicine_6,Mumbai,1178,2016-09-01
3132,2016-09,Medicine_6,Nagpur,781,2016-09-01
3133,2016-09,Medicine_6,Nanded,1026,2016-09-01
3134,2016-09,Medicine_6,Nashik,957,2016-09-01
3135,2016-09,Medicine_6,Parbhani,990,2016-09-01
3136,2016-09,Medicine_6,Pune,834,2016-09-01
3137,2016-09,Medicine_6,Satara,965,2016-09-01
3138,2016-09,Medicine_6,Solapur,919,2016-09-01
3139,2016-09,Medicine_6,Thane,1075,2016-09-01
3140,2016-09,Medicine_7,Ahmednagar,1079,2016-09-01
3141,2016-09,Medicine_7,Akola,1018,2016-09-01
3142,2016-09,Medicine_7,Amravati,960,2016-09-01
3143,2016-09,Medicine_7,Aurangabad,1025,2016-09-01
3144,2016-09,Medicine_7,Chandrapur,1019,2016-09-01
3145,2016-09,Medicine_7,Dhule,1277,2016-09-01
3146,2016-09,Medicine_7,Ichalkaranji,1159,2016-09-01
3147,2016-09,Medicine_7,Jalgaon,1319,2016-09-01
3148,2016-09,Medicine_7,Jalna,884,2016-09-01
3149,2016-09,Medicine_7,Kolhapur,1053,2016-09-01
3150,2016-09,Medicine_7,Latur,1087,2016-09-01
3151,2016-09,Medicine_7,Mumbai,1028,2016-09-01
3152,2016-09,Medicine_7,Nagpur,766,2016-09-01
3153,2016-09,Medicine_7,Nanded,1162,2016-09-01
3154,2016-09,Medicine_7,Nashik,992,2016-09-01
3155,2016-09,Medicine_7,Parbhani,1030,2016-09-01
3156,2016-09,Medicine_7,Pune,1044,2016-09-01
3157,2016-09,Medicine_7,Satara,1027,2016-09-01
3158,2016-09,Medicine_7,Solapur,997,2016-09-01
3159,2016-09,Medicine_7,Thane,881,2016-09-01
3160,2016-09,Medicine_8,Ahmednagar,1048,2016-09-01
3161,2016-09,Medicine_8,Akola,961,2016-09-01
3162,2016-09,Medicine_8,Amravati,1181,2016-09-01
3163,2016-09,Medicine_8,Aurangabad,1093,2016-09-01
3164,2016-09,Medicine_8,Chandrapur,984,2016-09-01
3165,2016-09,Medicine_8,Dhule,1148,2016-09-01
3166,2016-09,Medicine_8,Ichalkaranji,794,2016-09-01
3167,2016-09,Medicine_8,Jalgaon,919,2016-09-01
3168,2016-09,Medicine_8,Jalna,933,2016-09-01
3169,2016-09,Medicine_8,Kolhapur,986,2016-09-01
3170,2016-09,Medicine_8,Latur,816,2016-09-01
3171,2016-09,Medicine_8,Mumbai,1020,2016-09-01
3172,2016-09,Medicine_8,Nagpur,890,2016-09-01
3173,2016-09,Medicine_8,Nanded,946,2016-09-01
3174,2016-09,Medicine_8,Nashik,1108,2016-09-01
3175,2016-09,Medicine_8,Parbhani,1084,2016-09-01
3176,2016-09,Medicine_8,Pune,1036,2016-09-01
3177,2016-09,Medicine_8,Satara,963,2016-09-01
3178,2016-09,Medicine_8,Solapur,904,2016-09-01
3179,2016-09,Medicine_8,Thane,1187,2016-09-01
3180,2016-09,Medicine_9,Ahmednagar,1306,2016-09-01
3181,2016-09,Medicine_9,Akola,1024,2016-09-01
3182,2016-09,Medicine_9,Amravati,892,2016-09-01
3183,2016-09,Medicine_9,Aurangabad,890,2016-09-01
3184,2016-09,Medicine_9,Chandrapur,950,2016-09-01
3185,2016-09,Medicine_9,Dhule,1118,2016-09-01
3186,2016-09,Medicine_9,Ichalkaranji,900,2016-09-01
3187,2016-09,Medicine_9,Jalgaon,1114,2016-09-01
3188,2016-09,Medicine_9,Jalna,872,2016-09-01
3189,2016-09,Medicine_9,Kolhapur,855,2016-09-01
3190,2016-09,Medicine_9,Latur,909,2016-09-01
3191,2016-09,Medicine_9,Mumbai,987,2016-09-01
3192,2016-09,Medicine_9,Nagpur,897,2016-09-01
3193,2016-09,Medicine_9,Nanded,749,2016-09-01
3194,2016-09,Medicine_9,Nashik,1184,2016-09-01
3195,2016-09,Medicine_9,Parbhani,1050,2016-09-01
3196,2016-09,Medicine_9,Pune,1086,2016-09-01
3197,2016-09,Medicine_9,Satara,1009,2016-09-01
3198,2016-09,Medicine_9,Solapur,1045,2016-09-01
3199,2016-09,Medicine_9,Thane,983,2016-09-01
3200,2016-10,Medicine_1,Ahmednagar,897,2016-10-01
3201,2016-10,Medicine_1,Akola,1200,2016-10-01
3202,2016-10,Medicine_1,Amravati,1100,2016-10-01
3203,2016-10,Medicine_1,Aurangabad,856,2016-10-01
3204,2016-10,Medicine_1,Chandrapur,1039,2016-10-01
3205,2016-10,Medicine_1,Dhule,1026,2016-10-01
3206,2016-10,Medicine_1,Ichalkaranji,975,2016-10-01
3207,2016-10,Medicine_1,Jalgaon,927,2016-10-01
3208,2016-10,Medicine_1,Jalna,1043,2016-10-01
3209,2016-10,Medicine_1,Kolhapur,976,2016-10-01
3210,2016-10,Medicine_1,Latur,1187,2016-10-01
3211,2016-10,Medicine_1,Mumbai,977,2016-10-01
3212,2016-10,Medicine_1,Nagpur,854,2016-10-01
3213,2016-10,Medicine_1,Nanded,943,2016-10-01
3214,2016-10,Medicine_1,Nashik,1141,2016-10-01
3215,2016-10,Medicine_1,Parbhani,1148,2016-10-01
3216,2016-10,Medicine_1,Pune,1070,2016-10-01
3217,2016-10,Medicine_1,Satara,1041,2016-10-01
3218,2016-10,Medicine_1,Solapur,965,2016-10-01
3219,2016-10,Medicine_1,Thane,1067,2016-10-01
3220,2016-10,Medicine_10,Ahmednagar,1094,2016-10-01
3221,2016-10,Medicine_10,Akola,968,2016-10-01
3222,2016-10,Medicine_10,Amravati,974,2016-10-01
3223,2016-10,Medicine_10,Aurangabad,1041,2016-10-01
3224,2016-10,Medicine_10,Chandrapur,1185,2016-10-01
3225,2016-10,Medicine_10,Dhule,846,2016-10-01
3226,2016-10,Medicine_10,Ichalkaranji,1037,2016-10-01
3227,2016-10,Medicine_10,Jalgaon,1018,2016-10-01
3228,2016-10,Medicine_10,Jalna,1046,2016-10-01
3229,2016-10,Medicine_10,Kolhapur,921,2016-10-01
3230,2016-10,Medicine_10,Latur,1058,2016-10-01
3231,2016-10,Medicine_10,Mumbai,838,2016-10-01
3232,2016-10,Medicine_10,Nagpur,964,2016-10-01
3233,2016-10,Medicine_10,Nanded,1026,2016-10-01
3234,2016-10,Medicine_10,Nashik,982,2016-10-01
3235,2016-10,Medicine_10,Parbhani,1161,2016-10-01
3236,2016-10,Medicine_10,Pune,1134,2016-10-01
3237,2016-10,Medicine_10,Satara,1199,2016-10-01
3238,2016-10,Medicine_10,Solapur,1064,2016-10-01
3239,2016-10,Medicine_10,Thane,939,2016-10-01
3240,2016-10,Medicine_2,Ahmednagar,1125,2016-10-01
3241,2016-10,Medicine_2,Akola,1167,2016-10-01
3242,2016-10,Medicine_2,Amravati,1092,2016-10-01
3243,2016-10,Medicine_2,Aurangabad,993,2016-10-01
3244,2016-10,Medicine_2,Chandrapur,1013,2016-10-01
3245,2016-10,Medicine_2,Dhule,926,2016-10-01
3246,2016-10,Medicine_2,Ichalkaranji,1187,2016-10-01
3247,2016-10,Medicine_2,Jalgaon,750,2016-10-01
3248,2016-10,Medicine_2,Jalna,1173,2016-10-01
3249,2016-10,Medicine_2,Kolhapur,884,2016-10-01
3250,2016-10,Medicine_2,Latur,808,2016-10-01
3251,2016-10,Medicine_2,Mumbai,1048,2016-10-01
3252,2016-10,Medicine_2,Nagpur,1162,2016-10-01
3253,2016-10,Medicine_2,Nanded,950,2016-10-01
3254,2016-10,Medicine_2,Nashik,1208,2016-10-01
3255,2016-10,Medicine_2,Parbhani,956,2016-10-01
3256,2016-10,Medicine_2,Pune,1017,2016-10-01
3257,2016-10,Medicine_2,Satara,1049,2016-10-01
3258,2016-10,Medicine_2,Solapur,1063,2016-10-01
3259,2016-10,Medicine_2,Thane,1085,2016-10-01
3260,2016-10,Medicine_3,Ahmednagar,1010,2016-10-01
3261,2016-10,Medicine_3,Akola,908,2016-10-01
3262,2016-10,Medicine_3,Amravati,927,2016-10-01
3263,2016-10,Medicine_3,Aurangabad,1065,2016-10-01
3264,2016-10,Medicine_3,Chandrapur,1197,2016-10-01
3265,2016-10,Medicine_3,Dhule,1011,2016-10-01
3266,2016-10,Medicine_3,Ichalkaranji,1024,2016-10-01
3267,2016-10,Medicine_3,Jalgaon,1198,2016-10-01
3268,2016-10,Medicine_3,Jalna,1129,2016-10-01
3269,2016-10,Medicine_3,Kolhapur,1049,2016-10-01
3270,2016-10,Medicine_3,Latur,929,2016-10-01
3271,2016-10,Medicine_3,Mumbai,956,2016-10-01
3272,2016-10,Medicine_3,Nagpur,1013,2016-10-01
3273,2016-10,Medicine_3,Nanded,1015,2016-10-01
3274,2016-10,Medicine_3,Nashik,1149,2016-10-01
3275,2016-10,Medicine_3,Parbhani,1004,2016-10-01
3276,2016-10,Medicine_3,Pune,949,2016-10-01
3277,2016-10,Medicine_3,Satara,929,2016-10-01
3278,2016-10,Medicine_3,Solapur,898,2016-10-01
3279,2016-10,Medicine_3,Thane,995,2016-10-01
3280,2016-10,Medicine_4,Ahmednagar,1049,2016-10-01
3281,2016-10,Medicine_4,Akola,694,2016-10-01
3282,2016-10,Medicine_4,Amravati,987,2016-10-01
3283,2016-10,Medicine_4,Aurangabad,1036,2016-10-01
3284,2016-10,Medicine_4,Chandrapur,1055,2016-10-01
3285,2016-10,Medicine_4,Dhule,791,2016-10-01
3286,2016-10,Medicine_4,Ichalkaranji,868,2016-10-01
3287,2016-10,Medicine_4,Jalgaon,1032,2016-10-01
3288,2016-10,Medicine_4,Jalna,921,2016-10-01
3289,2016-10,Medicine_4,Kolhapur,859,2016-10-01
3290,2016-10,Medicine_4,Latur,940,2016-10-01
3291,2016-10,Medicine_4,Mumbai,970,2016-10-01
3292,2016-10,Medicine_4,Nagpur,985,2016-10-01
3293,2016-10,Medicine_4,Nanded,864,2016-10-01
3294,2016-10,Medicine_4,Nashik,1264,2016-10-01
3295,2016-10,Medicine_4,Parbhani,1020,2016-10-01
3296,2016-10,Medicine_4,Pune,922,2016-10-01
3297,2016-10,Medicine_4,Satara,980,2016-10-01
3298,2016-10,Medicine_4,Solapur,901,2016-10-01
3299,2016-10,Medicine_4,Thane,915,2016-10-01
3300,2016-10,Medicine_5,Ahmednagar,1152,2016-10-01
3301,2016-10,Medicine_5,Akola,1173,2016-10-01
3302,2016-10,Medicine_5,Amravati,1079,2016-10-01
3303,2016-10,Medicine_5,Aurangabad,1171,2016-10-01
3304,2016-10,Medicine_5,Chandrapur,1060,2016-10-01
3305,2016-10,Medicine_5,Dhule,1033,2016-10-01
3306,2016-10,Medicine_5,Ichalkaranji,873,2016-10-01
3307,2016-10,Medicine_5,Jalgaon,1033,2016-10-01
3308,2016-10,Medicine_5,Jalna,865,2016-10-01
3309,2016-10,Medicine_5,Kolhapur,865,2016-10-01
3310,2016-10,Medicine_5,Latur,673,2016-10-01
3311,2016-10,Medicine_5,Mumbai,1090,2016-10-01
3312,2016-10,Medicine_5,Nagpur,924,2016-10-01
3313,2016-10,Medicine_5,Nanded,1180,2016-10-01
3314,2016-10,Medicine_5,Nashik,1141,2016-10-01
3315,2016-10,Medicine_5,Parbhani,799,2016-10-01
3316,2016-10,Medicine_5,Pune,1016,2016-10-01
3317,2016-10,Medicine_5,Satara,1167,2016-10-01
3318,2016-10,Medicine_5,Solapur,1027,2016-10-01
3319,2016-10,Medicine_5,Thane,735,2016-10-01
3320,2016-10,Medicine_6,Ahmednagar,931,2016-10-01
3321,2016-10,Medicine_6,Akola,723,2016-10-01
3322,2016-10,Medicine_6,Amravati,1093,2016-10-01
3323,2016-10,Medicine_6,Aurangabad,1194,2016-10-01
3324,2016-10,Medicine_6,Chandrapur,841,2016-10-01
3325,2016-10,Medicine_6,Dhule,1004,2016-10-01
3326,2016-10,Medicine_6,Ichalkaranji,1109,2016-10-01
3327,2016-10,Medicine_6,Jalgaon,1120,2016-10-01
3328,2016-10,Medicine_6,Jalna,1143,2016-10-01
3329,2016-10,Medicine_6,Kolhapur,1099,2016-10-01
3330,2016-10,Medicine_6,Latur,878,2016-10-01
3331,2016-10,Medicine_6,Mumbai,1043,2016-10-01
3332,2016-10,Medicine_6,Nagpur,1043,2016-10-01
3333,2016-10,Medicine_6,Nanded,957,2016-10-01
3334,2016-10,Medicine_6,Nashik,1131,2016-10-01
3335,2016-10,Medicine_6,Parbhani,970,2016-10-01
3336,2016-10,Medicine_6,Pune,816,2016-10-01
3337,2016-10,Medicine_6,Satara,984,2016-10-01
3338,2016-10,Medicine_6,Solapur,771,2016-10-01
3339,2016-10,Medicine_6,Thane,1044,2016-10-01
3340,2016-10,Medicine_7,Ahmednagar,1025,2016-10-01
3341,2016-10,Medicine_7,Akola,892,2016-10-01
3342,2016-10,Medicine_7,Amravati,961,2016-10-01
3343,2016-10,Medicine_7,Aurangabad,718,2016-10-01
3344,2016-10,Medicine_7,Chandrapur,893,2016-10-01
3345,2016-10,Medicine_7,Dhule,1038,2016-10-01
3346,2016-10,Medicine_7,Ichalkaranji,1201,2016-10-01
3347,2016-10,Medicine_7,Jalgaon,855,2016-10-01
3348,2016-10,Medicine_7,Jalna,1104,2016-10-01
3349,2016-10,Medicine_7,Kolhapur,1029,2016-10-01
3350,2016-10,Medicine_7,Latur,970,2016-10-01
3351,2016-10,Medicine_7,Mumbai,1042,2016-10-01
3352,2016-10,Medicine_7,Nagpur,742,2016-10-01
3353,2016-10,Medicine_7,Nanded,864,2016-10-01
3354,2016-10,Medicine_7,Nashik,1047,2016-10-01
3355,2016-10,Medicine_7,Parbhani,1053,2016-10-01
3356,2016-10,Medicine_7,Pune,951,2016-10-01
3357,2016-10,Medicine_7,Satara,913,2016-10-01
3358,2016-10,Medicine_7,Solapur,1173,2016-10-01
3359,2016-10,Medicine_7,Thane,816,2016-10-01
3360,2016-10,Medicine_8,Ahmednagar,839,2016-10-01
3361,2016-10,Medicine_8,Akola,967,2016-10-01
3362,2016-10,Medicine_8,Amravati,855,2016-10-01
3363,2016-10,Medicine_8,Aurangabad,1173,2016-10-01
3364,2016-10,Medicine_8,Chandrapur,1094,2016-10-01
3365,2016-10,Medicine_8,Dhule,1101,2016-10-01
3366,2016-10,Medicine_8,Ichalkaranji,787,2016-10-01
3367,2016-10,Medicine_8,Jalgaon,1061,2016-10-01
3368,2016-10,Medicine_8,Jalna,988,2016-10-01
3369,2016-10,Medicine_8,Kolhapur,898,2016-10-01
3370,2016-10,Medicine_8,Latur,1185,2016-10-01
3371,2016-10,Medicine_8,Mumbai,1039,2016-10-01
3372,2016-10,Medicine_8,Nagpur,1200,2016-10-01
3373,2016-10,Medicine_8,Nanded,949,2016-10-01
3374,2016-10,Medicine_8,Nashik,919,2016-10-01
3375,2016-10,Medicine_8,Parbhani,1022,2016-10-01
3376,2016-10,Medicine_8,Pune,1022,2016-10-01
3377,2016-10,Medicine_8,Satara,1041,2016-10-01
3378,2016-10,Medicine_8,Solapur,1138,2016-10-01
3379,2016-10,Medicine_8,Thane,1005,2016-10-01
3380,2016-10,Medicine_9,Ahmednagar,819,2016-10-01
3381,2016-10,Medicine_9,Akola,1209,2016-10-01
3382,2016-10,Medicine_9,Amravati,1062,2016-10-01
3383,2016-10,Medicine_9,Aurangabad,1014,2016-10-01
3384,2016-10,Medicine_9,Chandrapur,1102,2016-10-01
3385,2016-10,Medicine_9,Dhule,1290,2016-10-01
3386,2016-10,Medicine_9,Ichalkaranji,997,2016-10-01
3387,2016-10,Medicine_9,Jalgaon,912,2016-10-01
3388,2016-10,Medicine_9,Jalna,1122,2016-10-01
3389,2016-10,Medicine_9,Kolhapur,867,2016-10-01
3390,2016-10,Medicine_9,Latur,1138,2016-10-01
3391,2016-10,Medicine_9,Mumbai,983,2016-10-01
3392,2016-10,Medicine_9,Nagpur,908,2016-10-01
3393,2016-10,Medicine_9,Nanded,985,2016-10-01
3394,2016-10,Medicine_9,Nashik,949,2016-10-01
3395,2016-10,Medicine_9,Parbhani,971,2016-10-01
3396,2016-10,Medicine_9,Pune,1060,2016-10-01
3397,2016-10,Medicine_9,Satara,989,2016-10-01
3398,2016-10,Medicine_9,Solapur,1027,2016-10-01
3399,2016-10,Medicine_9,Thane,1038,2016-10-01
3400,2016-11,Medicine_1,Ahmednagar,923,2016-11-01
3401,2016-11,Medicine_1,Akola,982,2016-11-01
3402,2016-11,Medicine_1,Amravati,822,2016-11-01
3403,2016-11,Medicine_1,Aurangabad,1100,2016-11-01
3404,2016-11,Medicine_1,Chandrapur,785,2016-11-01
3405,2016-11,Medicine_1,Dhule,802,2016-11-01
3406,2016-11,Medicine_1,Ichalkaranji,1008,2016-11-01
3407,2016-11,Medicine_1,Jalgaon,925,2016-11-01
3408,2016-11,Medicine_1,Jalna,979,2016-11-01
3409,2016-11,Medicine_1,Kolhapur,919,2016-11-01
3410,2016-11,Medicine_1,Latur,1105,2016-11-01
3411,2016-11,Medicine_1,Mumbai,867,2016-11-01
3412,2016-11,Medicine_1,Nagpur,1125,2016-11-01
3413,2016-11,Medicine_1,Nanded,860,2016-11-01
3414,2016-11,Medicine_1,Nashik,1053,2016-11-01
3415,2016-11,Medicine_1,Parbhani,812,2016-11-01
3416,2016-11,Medicine_1,Pune,850,2016-11-01
3417,2016-11,Medicine_1,Satara,1039,2016-11-01
3418,2016-11,Medicine_1,Solapur,991,2016-11-01
3419,2016-11,Medicine_1,Thane,1124,2016-11-01
3420,2016-11,Medicine_10,Ahmednagar,1140,2016-11-01
3421,2016-11,Medicine_10,Akola,942,2016-11-01
3422,2016-11,Medicine_10,Amravati,740,2016-11-01
3423,2016-11,Medicine_10,Aurangabad,886,2016-11-01
3424,2016-11,Medicine_10,Chandrapur,929,2016-11-01
3425,2016-11,Medicine_10,Dhule,878,2016-11-01
3426,2016-11,Medicine_10,Ichalkaranji,927,2016-11-01
3427,2016-11,Medicine_10,Jalgaon,1062,2016-11-01
3428,2016-11,Medicine_10,Jalna,917,2016-11-01
3429,2016-11,Medicine_10,Kolhapur,818,2016-11-01
3430,2016-11,Medicine_10,Latur,984,2016-11-01
3431,2016-11,Medicine_10,Mumbai,987,2016-11-01
3432,2016-11,Medicine_10,Nagpur,938,2016-11-01
3433,2016-11,Medicine_10,Nanded,1059,2016-11-01
3434,2016-11,Medicine_10,Nashik,1091,2016-11-01
3435,2016-11,Medicine_10,Parbhani,999,2016-11-01
3436,2016-11,Medicine_10,Pune,874,2016-11-01
3437,2016-11,Medicine_10,Satara,996,2016-11-01
3438,2016-11,Medicine_10,Solapur,1114,2016-11-01
3439,2016-11,Medicine_10,Thane,1157,2016-11-01
3440,2016-11,Medicine_2,Ahmednagar,847,2016-11-01
3441,2016-11,Medicine_2,Akola,930,2016-11-01
3442,2016-11,Medicine_2,Amravati,826,2016-11-01
3443,2016-11,Medicine_2,Aurangabad,1041,2016-11-01
3444,2016-11,Medicine_2,Chandrapur,829,2016-11-01
3445,2016-11,Medicine_2,Dhule,940,2016-11-01
3446,2016-11,Medicine_2,Ichalkaranji,1068,2016-11-01
3447,2016-11,Medicine_2,Jalgaon,1109,2016-11-01
3448,2016-11,Medicine_2,Jalna,1311,2016-11-01
3449,2016-11,Medicine_2,Kolhapur,1401,2016-11-01
3450,2016-11,Medicine_2,Latur,878,2016-11-01
